category,location_type,location,context,outcome_status,persistent_id,id,location_subtype,month
anti-social-behaviour,Force,"{'latitude': '51.650072', 'street': {'id': 1669261, 'name': 'On or near High Barnet'}, 'longitude': '-0.193753'}",,,,118520802,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.558575', 'street': {'id': 1668704, 'name': 'On or near Burgess Hill'}, 'longitude': '-0.197842'}",,,,118520809,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.617852', 'street': {'id': 1661869, 'name': 'On or near Golders Close'}, 'longitude': '-0.270161'}",,,,118520810,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.605149', 'street': {'id': 1671901, 'name': 'On or near Leisure Way'}, 'longitude': '-0.174712'}",,,,118520830,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.582959', 'street': {'id': 1658891, 'name': 'On or near Donnington Road'}, 'longitude': '-0.304410'}",,,,118520832,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.573749', 'street': {'id': 1668417, 'name': 'On or near Broadwalk Lane'}, 'longitude': '-0.199839'}",,,,118521150,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.606958', 'street': {'id': 1666981, 'name': 'On or near Thornbury Close'}, 'longitude': '-0.211639'}",,,,118521157,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.562001', 'street': {'id': 1667804, 'name': 'On or near Bentley Drive'}, 'longitude': '-0.203102'}",,,,118521162,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.556095', 'street': {'id': 1666632, 'name': 'On or near Yew Grove'}, 'longitude': '-0.213822'}",,,,118521183,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.594481', 'street': {'id': 1677893, 'name': 'On or near Conference/exhibition Centre'}, 'longitude': '-0.130527'}",,,,118521209,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.627276', 'street': {'id': 1663323, 'name': 'On or near Bedford Road'}, 'longitude': '-0.250716'}",,,,118521774,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.556714', 'street': {'id': 1676903, 'name': 'On or near Tufnell Park'}, 'longitude': '-0.137947'}",,,,118521830,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.563445', 'street': {'id': 1676667, 'name': 'On or near Hargrave Park'}, 'longitude': '-0.138293'}",,,,118521224,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.656464', 'street': {'id': 1668167, 'name': 'On or near St Albans Road'}, 'longitude': '-0.201840'}",,,,118521232,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.616508', 'street': {'id': 1663777, 'name': 'On or near Clarence Court'}, 'longitude': '-0.245641'}",,,,118521239,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.617492', 'street': {'id': 1665672, 'name': 'On or near Rosalind Close'}, 'longitude': '-0.221394'}",,,,118521256,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.605962', 'street': {'id': 1660990, 'name': 'On or near Sports/recreation Area'}, 'longitude': '-0.281978'}",,,,118521270,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.559557', 'street': {'id': 1660722, 'name': 'On or near Manor Drive'}, 'longitude': '-0.286165'}",,,,118521289,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.594497', 'street': {'id': 1660823, 'name': 'On or near Queensbury Station Parade'}, 'longitude': '-0.284691'}",,,,118521310,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.590793', 'street': {'id': 1661455, 'name': 'On or near Rugby Road'}, 'longitude': '-0.275534'}",,,,118521311,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.564129', 'street': {'id': 1661312, 'name': 'On or near Bridge Road'}, 'longitude': '-0.278447'}",,,,118521321,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.620864', 'street': {'id': 1663056, 'name': 'On or near Selvage Lane'}, 'longitude': '-0.255499'}",,,,118521329,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.576699', 'street': {'id': 1662098, 'name': 'On or near Bush Grove'}, 'longitude': '-0.266167'}",,,,118521332,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.556690', 'street': {'id': 1678049, 'name': 'On or near Dalmeny Road'}, 'longitude': '-0.130231'}",,,,118521342,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.595842', 'street': {'id': 1659720, 'name': 'On or near Portland Crescent West'}, 'longitude': '-0.298646'}",,,,118521551,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.595556', 'street': {'id': 1672800, 'name': 'On or near Chandos Road'}, 'longitude': '-0.167906'}",,,,118521556,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.558751', 'street': {'id': 1674796, 'name': 'On or near Further/higher Educational Building'}, 'longitude': '-0.151106'}",,,,118521573,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.595156', 'street': {'id': 1671799, 'name': 'On or near New Oak Road'}, 'longitude': '-0.175141'}",,,,118521583,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.599854', 'street': {'id': 1663872, 'name': 'On or near Five Acre'}, 'longitude': '-0.245561'}",,,,118521601,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.594497', 'street': {'id': 1660823, 'name': 'On or near Queensbury Station Parade'}, 'longitude': '-0.284691'}",,,,118521609,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.609344', 'street': {'id': 1666748, 'name': 'On or near Sanders Lane'}, 'longitude': '-0.213004'}",,,,118521615,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.610349', 'street': {'id': 1672550, 'name': 'On or near Schoolway'}, 'longitude': '-0.168538'}",,,,118521624,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.569379', 'street': {'id': 1668659, 'name': 'On or near Helenslea Avenue'}, 'longitude': '-0.196967'}",,,,118521627,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.556671', 'street': {'id': 1671365, 'name': 'On or near Hampstead'}, 'longitude': '-0.178211'}",,,,118521632,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.616108', 'street': {'id': 1671531, 'name': 'On or near Winifred Place'}, 'longitude': '-0.176887'}",,,,118522122,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.558259', 'street': {'id': 1663416, 'name': 'On or near Balnacraig Avenue'}, 'longitude': '-0.251216'}",,,,118522132,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.629921', 'street': {'id': 1675336, 'name': 'On or near Parking Area'}, 'longitude': '-0.148779'}",,,,118529551,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.602780', 'street': {'id': 1671975, 'name': 'On or near Glebelands Close'}, 'longitude': '-0.173305'}",,,,118529556,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.585506', 'street': {'id': 1672525, 'name': 'On or near Vivian Way'}, 'longitude': '-0.170418'}",,,,118529563,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.565417', 'street': {'id': 1677239, 'name': 'On or near Archway'}, 'longitude': '-0.135024'}",,,,118529571,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.564003', 'street': {'id': 1662937, 'name': 'On or near Alderton Close'}, 'longitude': '-0.256507'}",,,,118529575,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.585515', 'street': {'id': 1661052, 'name': 'On or near Parking Area'}, 'longitude': '-0.280483'}",,,,118529912,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.596899', 'street': {'id': 1664201, 'name': 'On or near Police Station'}, 'longitude': '-0.241280'}",,,,118529584,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.563500', 'street': {'id': 1677927, 'name': 'On or near Upper Holloway'}, 'longitude': '-0.129836'}",,,,118529588,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.654843', 'street': {'id': 1671528, 'name': 'On or near Galdana Avenue'}, 'longitude': '-0.176648'}",,,,118529598,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.645502', 'street': {'id': 1671529, 'name': 'On or near Lyonsdown Road'}, 'longitude': '-0.177312'}",,,,118529630,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.578231', 'street': {'id': 1677039, 'name': 'On or near Broughton Gardens'}, 'longitude': '-0.136173'}",,,,118529631,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.606446', 'street': {'id': 1667431, 'name': 'On or near New Road'}, 'longitude': '-0.208164'}",,,,118529638,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.623589', 'street': {'id': 1661750, 'name': 'On or near Lynford Gardens'}, 'longitude': '-0.271373'}",,,,118529640,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.570670', 'street': {'id': 1668877, 'name': 'On or near Rodborough Road'}, 'longitude': '-0.196108'}",,,,118529677,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.612887', 'street': {'id': 1671116, 'name': 'On or near Dale Grove'}, 'longitude': '-0.179630'}",,,,118529693,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.557763', 'street': {'id': 1661123, 'name': 'On or near Wembley Park Boulevard'}, 'longitude': '-0.281559'}",,,,118529697,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.571442', 'street': {'id': 1667994, 'name': 'On or near Armitage Road'}, 'longitude': '-0.202441'}",,,,118529710,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.572231', 'street': {'id': 1677430, 'name': 'On or near Trays Hill Close'}, 'longitude': '-0.133215'}",,,,118529733,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.559548', 'street': {'id': 1660875, 'name': 'On or near Empire Way'}, 'longitude': '-0.284376'}",,,,118529744,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.581562', 'street': {'id': 1663348, 'name': 'On or near Snowdon Drive'}, 'longitude': '-0.252140'}",,,,118529756,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.561673', 'street': {'id': 1665419, 'name': 'On or near Coppermead Close'}, 'longitude': '-0.225304'}",,,,118529763,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.628190', 'street': {'id': 1672244, 'name': 'On or near Toye Avenue'}, 'longitude': '-0.172559'}",,,,118529772,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.565133', 'street': {'id': 1662030, 'name': 'On or near The Drive'}, 'longitude': '-0.267848'}",,,,118529779,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.622215', 'street': {'id': 1670103, 'name': 'On or near Brook Meadow'}, 'longitude': '-0.185657'}",,,,118529824,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.624324', 'street': {'id': 1674088, 'name': 'On or near York Way'}, 'longitude': '-0.158253'}",,,,118529825,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.599100', 'street': {'id': 1661420, 'name': 'On or near Leighton Close'}, 'longitude': '-0.276649'}",,,,118529839,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.613588', 'street': {'id': 1677945, 'name': 'On or near Hastings Road'}, 'longitude': '-0.131562'}",,,,118529855,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.568706', 'street': {'id': 1660838, 'name': 'On or near Hillview Close'}, 'longitude': '-0.285229'}",,,,118529856,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.566480', 'street': {'id': 1676675, 'name': 'On or near Hospital'}, 'longitude': '-0.139092'}",,,,118529882,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.575104', 'street': {'id': 1666608, 'name': 'On or near Woodville Gardens'}, 'longitude': '-0.214361'}",,,,118517090,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.601070', 'street': {'id': 1659215, 'name': 'On or near Thistlecroft Gardens'}, 'longitude': '-0.303201'}",,,,118516632,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.600195', 'street': {'id': 1663534, 'name': 'On or near Filton Close'}, 'longitude': '-0.249765'}",,,,118516767,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.616508', 'street': {'id': 1663777, 'name': 'On or near Clarence Court'}, 'longitude': '-0.245641'}",,,,118516766,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.590869', 'street': {'id': 1675777, 'name': 'On or near Princes Avenue'}, 'longitude': '-0.145487'}",,,,118516802,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.650384', 'street': {'id': 1671778, 'name': 'On or near Bentley Way'}, 'longitude': '-0.174963'}",,,,118516819,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.563500', 'street': {'id': 1677927, 'name': 'On or near Upper Holloway'}, 'longitude': '-0.129836'}",,,,118516817,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.565776', 'street': {'id': 1662806, 'name': 'On or near Harp Island Close'}, 'longitude': '-0.258445'}",,,,118517023,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.600865', 'street': {'id': 1667959, 'name': 'On or near Grass Park'}, 'longitude': '-0.202492'}",,,,118517195,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.636620', 'street': {'id': 1677730, 'name': 'On or near Pine Close'}, 'longitude': '-0.131728'}",,,,118517255,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.569192', 'street': {'id': 1666839, 'name': 'On or near Grampian Gardens'}, 'longitude': '-0.210553'}",,,,118517325,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.595683', 'street': {'id': 1661383, 'name': 'On or near Brinkburn Gardens'}, 'longitude': '-0.276663'}",,,,118517418,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.564369', 'street': {'id': 1676548, 'name': 'On or near Theatre/concert Hall'}, 'longitude': '-0.140419'}",,,,118517471,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.594658', 'street': {'id': 1663437, 'name': 'On or near Supermarket'}, 'longitude': '-0.250451'}",,,,118517533,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.572056', 'street': {'id': 1677745, 'name': 'On or near Ashmount Road'}, 'longitude': '-0.132371'}",,,,118517531,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.561780', 'street': {'id': 1661075, 'name': 'On or near Petrol Station'}, 'longitude': '-0.282042'}",,,,118517538,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.615003', 'street': {'id': 1672699, 'name': 'On or near Cardrew Avenue'}, 'longitude': '-0.168293'}",,,,118517665,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.595842', 'street': {'id': 1659720, 'name': 'On or near Portland Crescent West'}, 'longitude': '-0.298646'}",,,,118517703,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.580495', 'street': {'id': 1677610, 'name': 'On or near Montenotte Road'}, 'longitude': '-0.132631'}",,,,118517893,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.570670', 'street': {'id': 1668877, 'name': 'On or near Rodborough Road'}, 'longitude': '-0.196108'}",,,,118518078,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.573846', 'street': {'id': 1665768, 'name': 'On or near Tilling Road'}, 'longitude': '-0.221525'}",,,,118518383,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.557377', 'street': {'id': 1661386, 'name': 'On or near First Way'}, 'longitude': '-0.275485'}",,,,118518678,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.610177', 'street': {'id': 1670834, 'name': 'On or near Moss Hall Crescent'}, 'longitude': '-0.181212'}",,,,118519010,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.600256', 'street': {'id': 1664087, 'name': 'On or near Broadhead Strand'}, 'longitude': '-0.242990'}",,,,118519162,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.608461', 'street': {'id': 1662982, 'name': 'On or near Milling Road'}, 'longitude': '-0.256581'}",,,,118519186,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.592169', 'street': {'id': 1666701, 'name': 'On or near Boltmore Close'}, 'longitude': '-0.213028'}",,,,118519199,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.611642', 'street': {'id': 1662792, 'name': 'On or near Rill Lane'}, 'longitude': '-0.259406'}",,,,118519332,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.572042', 'street': {'id': 1660902, 'name': 'On or near Beverley Gardens'}, 'longitude': '-0.283993'}",,,,118520076,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.581318', 'street': {'id': 1663391, 'name': 'On or near Fryent Fields'}, 'longitude': '-0.250201'}",,,,118520720,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.611083', 'street': {'id': 1664237, 'name': 'On or near Parkside'}, 'longitude': '-0.237604'}",,,,118521521,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.618034', 'street': {'id': 1670670, 'name': 'On or near Ashbourne Close'}, 'longitude': '-0.182804'}",,,,118521635,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.557844', 'street': {'id': 1661553, 'name': 'On or near Parking Area'}, 'longitude': '-0.274198'}",,,,118521755,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.598530', 'street': {'id': 1661396, 'name': 'On or near Constable Gardens'}, 'longitude': '-0.277638'}",,,,118522427,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.656464', 'street': {'id': 1668167, 'name': 'On or near St Albans Road'}, 'longitude': '-0.201840'}",,,,118522485,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.630481', 'street': {'id': 1661986, 'name': 'On or near Burrell Close'}, 'longitude': '-0.267975'}",,,,118522667,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.622919', 'street': {'id': 1662658, 'name': 'On or near Mount Grove'}, 'longitude': '-0.260115'}",,,,118522780,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.566067', 'street': {'id': 1675365, 'name': ""On or near Swain's Lane""}, 'longitude': '-0.146569'}",,,,118523313,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.556095', 'street': {'id': 1666632, 'name': 'On or near Yew Grove'}, 'longitude': '-0.213822'}",,,,118516376,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.585045', 'street': {'id': 1663236, 'name': 'On or near Lodore Gardens'}, 'longitude': '-0.253522'}",,,,118516409,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.599854', 'street': {'id': 1663872, 'name': 'On or near Five Acre'}, 'longitude': '-0.245561'}",,,,118516607,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.622919', 'street': {'id': 1662658, 'name': 'On or near Mount Grove'}, 'longitude': '-0.260115'}",,,,118522147,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.608423', 'street': {'id': 1660152, 'name': 'On or near Donnefield Avenue'}, 'longitude': '-0.294348'}",,,,118525602,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.590717', 'street': {'id': 1663190, 'name': 'On or near Orchard Gate'}, 'longitude': '-0.253998'}",,,,118527753,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.575747', 'street': {'id': 1665718, 'name': 'On or near Prince Charles Drive'}, 'longitude': '-0.221754'}",,,,118522148,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.590717', 'street': {'id': 1663190, 'name': 'On or near Orchard Gate'}, 'longitude': '-0.253998'}",,,,118522153,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.616034', 'street': {'id': 1676475, 'name': 'On or near Massey Close'}, 'longitude': '-0.140605'}",,,,118522163,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.565820', 'street': {'id': 1660780, 'name': 'On or near Bowling Green Court'}, 'longitude': '-0.285872'}",,,,118522178,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.574623', 'street': {'id': 1660334, 'name': 'On or near Oxenpark Avenue'}, 'longitude': '-0.292020'}",,,,118522182,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.617852', 'street': {'id': 1661869, 'name': 'On or near Golders Close'}, 'longitude': '-0.270161'}",,,,118522192,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.578791', 'street': {'id': 1665680, 'name': 'On or near Renters Avenue'}, 'longitude': '-0.220322'}",,,,118522199,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.620904', 'street': {'id': 1670162, 'name': 'On or near Guildown Avenue'}, 'longitude': '-0.186951'}",,,,118521668,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.638631', 'street': {'id': 1677301, 'name': 'On or near Cricketers Close'}, 'longitude': '-0.135475'}",,,,118521674,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.557517', 'street': {'id': 1665648, 'name': 'On or near Ivy Road'}, 'longitude': '-0.223417'}",,,,118521695,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.572231', 'street': {'id': 1677430, 'name': 'On or near Trays Hill Close'}, 'longitude': '-0.133215'}",,,,118521699,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.594021', 'street': {'id': 1663272, 'name': 'On or near Colindale Avenue'}, 'longitude': '-0.252399'}",,,,118521715,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.563532', 'street': {'id': 1663387, 'name': 'On or near Avondale Avenue'}, 'longitude': '-0.250293'}",,,,118521736,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.563413', 'street': {'id': 1662058, 'name': 'On or near The Leadings'}, 'longitude': '-0.267697'}",,,,118521911,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.646021', 'street': {'id': 1664582, 'name': 'On or near Kates Close'}, 'longitude': '-0.236061'}",,,,118521927,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.566067', 'street': {'id': 1675365, 'name': ""On or near Swain's Lane""}, 'longitude': '-0.146569'}",,,,118521950,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.584475', 'street': {'id': 1670462, 'name': 'On or near Northway'}, 'longitude': '-0.184577'}",,,,118521965,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.609283', 'street': {'id': 1667080, 'name': 'On or near Bittacy Hill'}, 'longitude': '-0.210811'}",,,,118521969,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.617627', 'street': {'id': 1660622, 'name': 'On or near Stonegrove'}, 'longitude': '-0.287936'}",,,,118521974,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.565417', 'street': {'id': 1677239, 'name': 'On or near Archway'}, 'longitude': '-0.135024'}",,,,118522431,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.643335', 'street': {'id': 1668258, 'name': 'On or near Pellow Close'}, 'longitude': '-0.200683'}",,,,118522441,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.559993', 'street': {'id': 1660988, 'name': 'On or near Harbutt Road'}, 'longitude': '-0.282831'}",,,,118521995,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.583804', 'street': {'id': 1664799, 'name': 'On or near Neeld Crescent'}, 'longitude': '-0.231861'}",,,,118530375,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.559236', 'street': {'id': 1676907, 'name': ""On or near Bishop's Close""}, 'longitude': '-0.138248'}",,,,118522001,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.638631', 'street': {'id': 1677301, 'name': 'On or near Cricketers Close'}, 'longitude': '-0.135475'}",,,,118522041,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.587534', 'street': {'id': 1659363, 'name': 'On or near Petrol Station'}, 'longitude': '-0.301800'}",,,,118522052,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.564402', 'street': {'id': 1662273, 'name': 'On or near Gervase Close'}, 'longitude': '-0.264673'}",,,,118522217,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.570528', 'street': {'id': 1669418, 'name': 'On or near West Heath Avenue'}, 'longitude': '-0.191554'}",,,,118522258,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.583919', 'street': {'id': 1662231, 'name': 'On or near Kingsbury Road'}, 'longitude': '-0.264925'}",,,,118522262,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.571132', 'street': {'id': 1669257, 'name': 'On or near St Albans Lane'}, 'longitude': '-0.193954'}",,,,118522678,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.622904', 'street': {'id': 1674184, 'name': ""On or near St Ninian's Court""}, 'longitude': '-0.157183'}",,,,118522693,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.604623', 'street': {'id': 1666520, 'name': 'On or near Oakhampton Road'}, 'longitude': '-0.214185'}",,,,118522695,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.559407', 'street': {'id': 1665660, 'name': 'On or near Temple Road'}, 'longitude': '-0.222334'}",,,,118522690,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.572331', 'street': {'id': 1659122, 'name': 'On or near Thirlmere Gardens'}, 'longitude': '-0.304488'}",,,,118522691,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.620021', 'street': {'id': 1662118, 'name': 'On or near Highview Gardens'}, 'longitude': '-0.265976'}",,,,118530429,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.640813', 'street': {'id': 1676754, 'name': 'On or near Hood Avenue'}, 'longitude': '-0.139259'}",,,,118522335,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.574689', 'street': {'id': 1662762, 'name': 'On or near Kingsmead Avenue'}, 'longitude': '-0.258595'}",,,,118522366,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.606446', 'street': {'id': 1661334, 'name': 'On or near Summit Close'}, 'longitude': '-0.277800'}",,,,118522415,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.589653', 'street': {'id': 1665444, 'name': 'On or near Ravenshurst Avenue'}, 'longitude': '-0.224387'}",,,,118522417,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.584311', 'street': {'id': 1666957, 'name': 'On or near Woodlands Close'}, 'longitude': '-0.209583'}",,,,118522451,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.583919', 'street': {'id': 1662231, 'name': 'On or near Kingsbury Road'}, 'longitude': '-0.264925'}",,,,118522455,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.605149', 'street': {'id': 1671901, 'name': 'On or near Leisure Way'}, 'longitude': '-0.174712'}",,,,118522473,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.611651', 'street': {'id': 1671493, 'name': 'On or near Rosemont Avenue'}, 'longitude': '-0.177094'}",,,,118522477,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.587272', 'street': {'id': 1660938, 'name': 'On or near Elmcroft Gardens'}, 'longitude': '-0.281932'}",,,,118522494,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.570670', 'street': {'id': 1668877, 'name': 'On or near Rodborough Road'}, 'longitude': '-0.196108'}",,,,118522937,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.610151', 'street': {'id': 1675604, 'name': 'On or near Otley Court'}, 'longitude': '-0.147908'}",,,,118533929,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.587764', 'street': {'id': 1664899, 'name': 'On or near The Burroughs'}, 'longitude': '-0.229152'}",,,,118522938,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.580598', 'street': {'id': 1662379, 'name': 'On or near Boycroft Avenue'}, 'longitude': '-0.264070'}",,,,118522980,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.650384', 'street': {'id': 1671778, 'name': 'On or near Bentley Way'}, 'longitude': '-0.174963'}",,,,118523018,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.594594', 'street': {'id': 1667330, 'name': 'On or near Rawlins Close'}, 'longitude': '-0.207519'}",,,,118523023,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.584759', 'street': {'id': 1661623, 'name': 'On or near Sedum Close'}, 'longitude': '-0.272471'}",,,,118523033,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.652115', 'street': {'id': 1674877, 'name': 'On or near Petrol Station'}, 'longitude': '-0.149985'}",,,,118523074,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.562402', 'street': {'id': 1676354, 'name': 'On or near Bramshill Gardens'}, 'longitude': '-0.142245'}",,,,118523097,,2024-04
anti-social-behaviour,Force,"{'latitude': '51.569223', 'street': {'id': 1676499, 'name': 'On or near Netherleigh Close'}, 'longitude': '-0.140842'}",,,,118523108,,2024-04
